workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,slide_number,condition,trial_type,pref8,item,numFeatures,pref1,pref2,pref3,pref4,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
5,0.9,NA,0,0.05,0.9,0.85,0.9,NA,NA,NA,123,313,213,True,16,321112,multi_slider,NA,413,6,cloud,square,striped,solid,green,circle,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.15,NA,0.7,0.1,0.9,0.9,0.2,NA,NA,NA,222,313,222,False,17,212121,multi_slider,NA,934,6,striped,green,square,solid,circle,red,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
6,NA,NA,0.6,0.65,0.6,0.55,0.7,NA,NA,NA,323,121,121,True,3,123212,multi_slider,NA,1858,5,square,cloud,blue,striped,green,NA,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,1,NA,1,0,0,1,0,NA,NA,NA,211,133,211,False,4,212121,multi_slider,NA,924,6,cloud,polka-dotted,blue,circle,green,solid,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0,1,0,0,0,1,0,1,NA,NA,113,221,322,True,5,111112,multi_slider,striped,2108,8,square,solid,circle,cloud,green,red,blue,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0.05,0.05,0,0.95,1,1,0,NA,NA,NA,113,132,121,True,6,113211,multi_slider,NA,1356,7,red,green,solid,blue,cloud,polka-dotted,striped,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0.05,NA,0.05,1,0.95,0,1,NA,NA,NA,123,311,123,False,7,212121,multi_slider,NA,933,6,cloud,striped,square,solid,green,blue,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,NA,NA,0.05,0.95,0.95,0,1,NA,NA,NA,233,323,223,True,8,122132,multi_slider,NA,367,5,square,green,circle,polka-dotted,striped,NA,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0.05,NA,0.95,0.05,1,0,1,NA,NA,NA,122,113,132,True,9,213211,multi_slider,NA,309,6,cloud,solid,striped,green,red,polka-dotted,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,NA,NA,0,0,1,1,1,NA,NA,NA,212,222,232,True,10,113232,multi_slider,NA,2352,5,circle,solid,red,striped,polka-dotted,NA,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0,NA,1,0.95,0.05,1,0,NA,NA,NA,133,322,322,False,11,121212,multi_slider,NA,1689,6,polka-dotted,green,red,square,striped,cloud,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,1,NA,0.95,0.05,0.05,0.05,0.95,NA,NA,NA,133,212,133,False,12,212121,multi_slider,NA,935,6,solid,cloud,polka-dotted,red,green,circle,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,1,0.05,0,1,0.05,0.05,1,NA,NA,NA,332,212,122,True,13,113211,multi_slider,NA,1381,7,circle,square,polka-dotted,cloud,solid,red,striped,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0.05,0.95,0.05,0.05,1,0.05,1,NA,NA,NA,321,231,122,True,14,112122,multi_slider,NA,890,7,cloud,striped,square,polka-dotted,circle,blue,red,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0,NA,1,0.05,1,1,0,NA,NA,NA,223,112,223,False,15,212121,multi_slider,NA,917,6,striped,red,cloud,solid,circle,green,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0.05,NA,1,0,1,0,0.95,NA,NA,NA,111,312,211,True,16,322111,multi_slider,NA,1403,6,blue,cloud,red,solid,circle,square,NA,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
6,0.05,0.05,0.95,0.95,0.05,0.05,0.95,NA,NA,NA,133,212,223,True,17,122111,multi_slider,NA,65,7,solid,polka-dotted,striped,red,circle,cloud,green,English,1,Male,23,I was slightly confused but I figured out the instructions later.,Confused,3,Mac,800,1280,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,37ZHEEHM6XIY87XOH15YRAXUB6073Z,6,Submitted,Fri Dec 21 02:32:56 PST 2018,Thu Dec 20 09:44:29 PST 2018,Thu Dec 20 09:52:56 PST 2018,,,,,,[],4.6597
7,1,1,0,0,0.95,0,1,0,NA,NA,213,331,222,True,3,112111,multi_slider,blue,813,8,striped,circle,square,polka-dotted,solid,red,green,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,NA,NA,NA,NA,1,1,1,NA,NA,NA,111,111,111,False,4,323232,multi_slider,NA,1980,3,cloud,solid,blue,NA,NA,NA,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,0,NA,1,1,1,1,1,NA,NA,NA,113,321,113,False,5,212121,multi_slider,NA,915,6,solid,square,cloud,green,striped,blue,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,0,0,0,1,1,1,0,0,NA,NA,223,331,113,True,6,211111,multi_slider,circle,474,8,blue,cloud,solid,square,green,striped,polka-dotted,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,0,NA,0,1,0,1,1,NA,NA,NA,321,113,113,False,7,121212,multi_slider,NA,1664,6,cloud,square,solid,blue,green,striped,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,NA,NA,1,NA,1,1,0,NA,NA,NA,123,121,123,True,8,322132,multi_slider,NA,1784,4,blue,cloud,striped,green,NA,NA,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,NA,NA,0,1,1,1,0,NA,NA,NA,323,222,223,True,9,213212,multi_slider,NA,565,5,red,striped,circle,square,green,NA,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,NA,NA,1,1,1,0,0,NA,NA,NA,312,323,323,True,10,123212,multi_slider,NA,1871,5,solid,striped,red,square,green,NA,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,0,NA,0,0,1,1,1,NA,NA,NA,222,311,311,False,11,121212,multi_slider,NA,1676,6,blue,solid,square,circle,striped,red,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,NA,NA,1,0.95,1,1,1,NA,NA,NA,131,231,331,True,12,113232,multi_slider,NA,2368,5,blue,cloud,square,circle,polka-dotted,NA,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,NA,NA,NA,NA,1,1,1,NA,NA,NA,322,322,322,False,13,323232,multi_slider,NA,1955,3,red,striped,square,NA,NA,NA,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,1,NA,1,1,1,1,0,NA,NA,NA,333,111,311,True,14,122112,multi_slider,NA,1,6,cloud,polka-dotted,square,solid,blue,green,NA,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
7,0.95,0.95,1,0.95,1,1,1,0.8,NA,NA,223,312,111,True,15,121111,multi_slider,blue,2158,8,red,striped,square,circle,cloud,green,solid,english,2,Male,36,,Yes,3,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3HVVDCPGTFOMM8RJJP1PM0LP94LYT7,7,Submitted,Fri Dec 21 02:44:26 PST 2018,Thu Dec 20 09:39:00 PST 2018,Thu Dec 20 10:04:26 PST 2018,,,,,,[],5.484016666666666
